Date,Symbol,Company,Category,News_Available,News_Sentiment,News_Impact_1D,News_Impact_3D,News_Impact_5D,News_Confidence,News_Novelty,News_Materiality,News_Event_Type,News_Article_Count,News_Sentiment_Signal,News_Signal_1D,News_Signal_3D,News_Signal_5D,News_Novelty_Adjusted_Signal_1D,News_Novelty_Adjusted_Signal_3D,News_Novelty_Adjusted_Signal_5D,Answer_Available,Answer_Impact_1D,Answer_Impact_3D,Answer_Impact_5D,Answer_Confidence,Answer_Fundamental_Strength,Answer_Catalyst_Score,Answer_Risk_Score,Answer_Information_Quality,Answer_Novelty,Answer_Previous_Available,Answer_Signal_1D,Answer_Signal_3D,Answer_Signal_5D,Answer_Quality_Adjusted_Signal_1D,Answer_Quality_Adjusted_Signal_3D,Answer_Quality_Adjusted_Signal_5D,Answer_Novelty_Adjusted_Signal_1D,Answer_Novelty_Adjusted_Signal_3D,Answer_Novelty_Adjusted_Signal_5D,Model,Prompt_Version,Processor_Version,Processed_At_UTC,Snapshot_SHA256,Answer_SHA256,Snapshot_Path,Answer_Path,Previous_Answer_Path,Previous_Answer_SHA256,News_Input_Truncated,Answer_Input_Truncated,Previous_Answer_Input_Truncated,Feature_JSON_Path
2026-07-23,CVS,CVS Health,Health Care,True,0.2,0.1,0.15,0.0,0.65,0.7,0.75,operations,10,0.13,0.04875,0.073125,0.0,0.034124999999999996,0.0511875,0.0,True,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.6,0.7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:41:36.335578+00:00,baedcc73a7b755ace1aef5a35085a77b7fea9ed307dc0a8b6fd052b73177b8dd,6ad6500eb09859f09dd01cd2d5fe923713af18edfbf232d4de95f913de8cca2e,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/CVS Health_CVS_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/CVS Health_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/CVS Health_answer_2026-07-22.txt,1503395b19ef5ff39ce51cea9cc655bcc57392273937fd4c894cae9792cff41e,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/CVS_features.json
2026-07-23,CVX,Chevron Corporation,Energy,True,0.6,0.3,0.4,0.4,0.7,0.3,0.8,earnings,4,0.42,0.168,0.22399999999999998,0.22399999999999998,0.0504,0.0672,0.0672,True,-0.2,-0.2,-0.1,0.4,0.0,0.1,0.6,0.6,0.5,True,-0.08000000000000002,-0.08000000000000002,-0.04000000000000001,-0.04800000000000001,-0.04800000000000001,-0.024000000000000004,-0.04000000000000001,-0.04000000000000001,-0.020000000000000004,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:42:03.562045+00:00,f823799ba193fef97b24232c6883d4e1501a4244291b719660fd7231d60b4333,55bf6eaaaafca1934c682a33d5a83fa8dbe1a5d641d44713fc499d55ecec610f,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Chevron Corporation_CVX_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Chevron Corporation_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Chevron Corporation_answer_2026-07-22.txt,0141b64e62baa3b5c2c6ea2354685236c816b52f88d446ac1068855e8f24cc8a,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/CVX_features.json
2026-07-23,D,Dominion Energy,Utilities,True,0.1,0.1,0.05,0.0,0.5,0.3,0.5,analyst_rating,3,0.05,0.025,0.0125,0.0,0.0075,0.00375,0.0,True,0.1,0.1,0.1,0.3,0.4,0.3,0.6,0.5,1.0,True,0.03,0.03,0.03,0.015,0.015,0.015,0.03,0.03,0.03,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:44:41.483081+00:00,ef5057a3a219f6603d8f9f862a1f0e8738911844522b9a2ce5a37155c46ffad9,d9afb78484c864eba9399114ae8d38ab4ace1a337f8448382dd6dc2a8bd29287,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Dominion Energy_D_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Dominion Energy_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Booking Holdings_answer_2026-07-22.txt,c21c75ebf49a0d63413dd854dec4be5e940dd763e796cc3c8961d0e674e6e87f,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/D_features.json
2026-07-23,DASH,DoorDash,Consumer Discretionary,True,0.2,0.15,0.1,0.05,0.6,0.5,0.5,partnership,7,0.12,0.045,0.03,0.015,0.0225,0.015,0.0075,True,0.1,0.2,0.15,0.8,0.6,0.4,0.6,0.85,0.9,True,0.08000000000000002,0.16000000000000003,0.12,0.068,0.136,0.102,0.07200000000000002,0.14400000000000004,0.108,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:44:54.658232+00:00,ec254d9a9d960252d64b8db5f7b230c51cb2c6977b9ede71fd05360cced57203,dd1d88774d88c245e519c476bde15fff540eaf416a67c28109b6a5dd9829f47c,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/DoorDash_DASH_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/DoorDash_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/DoorDash_answer_2026-07-22.txt,6266f6d1e0028ffe00dfa9c4332df471c6d39704c869a1c1b87bec12dbdf72e2,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/DASH_features.json
2026-07-23,DG,Dollar General,Consumer Staples,True,0.25,0.1,0.12,0.1,0.6,0.3,0.2,analyst_rating,6,0.15,0.012,0.0144,0.012,0.0036,0.00432,0.0036,True,0.0,0.0,0.0,0.2,0.4,0.3,0.5,0.8,0.5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:44:45.702264+00:00,e6f4b8b9b01ffb21784122d35da2814c5fc33ca06e342974250b8ba93c9bd421,271a7fbc11c098debbb5cc49b6cdcd696a7175aa4dec4ad6a53d466b12e0acaf,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Dollar General_DG_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Dollar General_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Dollar General_answer_2026-07-22.txt,055504e941c40b59147333591bf717160be8e59206ce5d983d844f5f19e915ca,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/DG_features.json
2026-07-23,DHR,Danaher Corporation,Health Care,True,-0.6,-0.7,-0.5,-0.4,0.7,0.4,0.8,earnings,9,-0.42,-0.39199999999999996,-0.27999999999999997,-0.22399999999999998,-0.1568,-0.11199999999999999,-0.0896,True,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.4,0.8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:43:24.269135+00:00,32fab224c51d771a2b8ec9c1786f1e5852d68b648840a2c2e11b5f910da386fe,e86502f339571d914077f126a3493c3c28e48d37d8586616030a2c23bc50aa4e,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Danaher Corporation_DHR_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Danaher Corporation_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Danaher Corporation_answer_2026-07-22.txt,e6abc87f4d2668839e24d4179fc19e523ac8f980170d6b327f8a850083aa68f9,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/DHR_features.json
2026-07-23,DIS,Walt Disney Company (The),Communication Services,True,-0.15,-0.2,-0.1,0.0,0.75,0.85,0.8,partnership,3,-0.11249999999999999,-0.12000000000000002,-0.06000000000000001,0.0,-0.10200000000000002,-0.05100000000000001,0.0,True,0.0,0.0,0.0,0.2,0.3,0.3,0.5,0.4,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:49:54.474094+00:00,42ea4572beae5b6cf1ab12d1ededf80270929af510c8ce83385679ad53ead559,71b10f526d7942bfaf524078b654caafd7d85ebe8bcddea19220d94252fc3a1b,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Walt Disney Company (The)_DIS_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Walt Disney Company (The)_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Consolidated Edison_answer_2026-07-22.txt,b2836f2c562c5e4c722bd37509b89ef6cceea427fd15fc166b229e0f4d85ab8b,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/DIS_features.json
2026-07-23,DVA,DaVita,Health Care,True,0.0,0.0,0.0,0.0,0.3,0.2,0.3,earnings,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.2,-0.2,-0.2,0.6,0.2,0.2,0.4,0.7,0.5,True,-0.12,-0.12,-0.12,-0.08399999999999999,-0.08399999999999999,-0.08399999999999999,-0.06,-0.06,-0.06,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:43:31.671076+00:00,d68ea67388aacbd31377936334e809199ddd4ba21227ecdf1090bb9c04442e92,8da3be50e48e7f3c4f4e0dfe8dfb3716a0d1f03ff5198732ad2cfb5b8850b4be,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/DaVita_DVA_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/DaVita_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/DaVita_answer_2026-07-22.txt,ce9790e363b13a43624d4c8eb0975ddd1717fa31b8d6db6790baf4fb27b40cbb,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/DVA_features.json
2026-07-23,DVN,Devon Energy,Energy,True,0.45,0.3,0.2,0.1,0.6,0.2,0.4,analyst_rating,4,0.27,0.072,0.048,0.024,0.0144,0.009600000000000001,0.0048000000000000004,True,0.0,0.0,0.0,0.3,0.5,0.0,0.6,0.7,0.8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:43:35.752962+00:00,b3693e94497c569e54e78de6a88f6ebc23ef1df5a1988d20cfda1a0b558623a9,fc11c4337365a0d8bf19f45c279f0b4f95825f25e235a97415fe51300531fd56,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Devon Energy_DVN_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Devon Energy_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Devon Energy_answer_2026-07-22.txt,b3a89d25e2d6b52fdf11fb71ffbc18a859158beeed702c8388ce2d20fa2e1482,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/DVN_features.json
2026-07-23,DXCM,Dexcom,Health Care,True,0.5,0.2,0.2,0.3,0.6,0.5,0.5,regulation,3,0.3,0.06,0.06,0.09,0.03,0.03,0.045,True,0.1,0.05,0.0,0.5,0.7,0.4,0.4,0.7,0.6,True,0.05,0.025,0.0,0.034999999999999996,0.017499999999999998,0.0,0.03,0.015,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:44:28.730231+00:00,9bf4505adeafee6a884557dd342086cf1d9e35601e2dc3c04521aeb8a0a2da96,baaa645791307c7e548020977abb79f6ced30a6b910f111ada591f04c7d16f06,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Dexcom_DXCM_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Dexcom_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Dexcom_answer_2026-07-22.txt,6e440fa6a6d0702919e5a111a0c1efd2d12a203a89db9e178c5b6a2ddb18d0f4,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/DXCM_features.json
2026-07-23,EA,Electronic Arts,Communication Services,True,-0.1,0.0,0.0,0.0,0.6,0.7,0.9,merger_acquisition,8,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.5,0.6,0.5,0.4,0.7,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:45:06.688850+00:00,5a72e6c64e852f937e882a7d22964b125d0c683f1dcf4871b0b3d32c55e4aafd,e5a72bbca776fc2185274c0c9a1c378899755fe142a431c3390ea2aa1bcb07a8,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Electronic Arts_EA_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Electronic Arts_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/CVS Health_answer_2026-07-22.txt,1503395b19ef5ff39ce51cea9cc655bcc57392273937fd4c894cae9792cff41e,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/EA_features.json
2026-07-23,ED,Consolidated Edison,Utilities,True,0.6,0.2,0.1,0.0,0.5,0.8,0.9,earnings,1,0.3,0.09000000000000001,0.045000000000000005,0.0,0.07200000000000001,0.036000000000000004,0.0,True,0.0,0.0,0.0,0.3,0.6,0.1,0.4,0.6,0.4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:42:51.189602+00:00,f428de96c98b2435b4443e629d95939b90ec838275372301e0444d5681baf74f,e8a3015f6aabc2f5e452e2fb86fcd952152adbfe3b0b270ad80b7653adb8bbfd,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Consolidated Edison_ED_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Consolidated Edison_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Consolidated Edison_answer_2026-07-22.txt,b2836f2c562c5e4c722bd37509b89ef6cceea427fd15fc166b229e0f4d85ab8b,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/ED_features.json
2026-07-23,EOG,EOG Resources,Energy,True,0.4,0.3,0.2,0.1,0.6,0.8,0.8,earnings,2,0.24,0.144,0.096,0.048,0.1152,0.07680000000000001,0.038400000000000004,True,0.0,0.0,0.0,0.6,0.7,0.4,0.5,0.9,0.9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:44:51.413463+00:00,25f1235db5da45aaceb065447597e5712f845c7b45bcaaadf6b4407e7e690f7d,265cfee263197d0435ce0f5ffc884d200b6a3df2006c84fce5a7a4f9c2c448ad,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/EOG Resources_EOG_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/EOG Resources_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/EOG Resources_answer_2026-07-22.txt,b807fb2e65fc4b1444086b7f1b6081e5c0194df326c9c872018185fc9b7f876b,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/EOG_features.json
2026-07-23,EW,Edwards Lifesciences,Health Care,True,0.1,0.1,0.1,0.1,0.6,0.5,0.4,analyst_rating,2,0.06,0.024,0.024,0.024,0.012,0.012,0.012,True,0.0,0.1,0.2,0.2,0.6,0.5,0.4,0.6,1.0,True,0.0,0.020000000000000004,0.04000000000000001,0.0,0.012000000000000002,0.024000000000000004,0.0,0.020000000000000004,0.04000000000000001,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:45:01.407054+00:00,b8843fed90c6d831f9fc0a6d16e4982a351a3155184f76c8f2440828a71bdfec,885942014f635dfd7a56241e2a1c7cbbc77c1f7bf0de621f7c0f30ca5659c247,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Edwards Lifesciences_EW_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Edwards Lifesciences_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Hewlett Packard Enterprise_answer_2026-07-22.txt,1453402df0cdb109b358d0b9b19e3c863a7e92d30d664dc8aff5cbf53f433f07,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/EW_features.json
2026-07-23,EXE,Expand Energy,Energy,True,0.3,0.2,0.3,0.2,0.65,0.8,0.85,earnings,5,0.195,0.1105,0.16575,0.1105,0.0884,0.13260000000000002,0.0884,True,0.4,0.3,0.2,0.3,0.5,0.4,0.5,0.4,0.5,True,0.12,0.09,0.06,0.048,0.036,0.024,0.06,0.045,0.03,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:45:06.025779+00:00,826d45b5bf42ca4ba6c13678fe3e856a78d6642d990c2d12161a6e5dd22970eb,412473b59aabedd1ebcdd2337ff512968e04ea5a3cb25e155fe2fdfa2aea45a4,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Expand Energy_EXE_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Expand Energy_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Expand Energy_answer_2026-07-22.txt,c6f691ea4d604d84a855e67c25b0324788562258c3782f238b901d75d8b6cd1d,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/EXE_features.json
2026-07-23,FANG,Diamondback Energy,Energy,True,0.35,0.25,0.15,0.0,0.65,0.2,0.45,analyst_rating,6,0.22749999999999998,0.07312500000000001,0.043875000000000004,0.0,0.014625000000000003,0.008775000000000002,0.0,True,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.7,0.5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:44:36.393379+00:00,7c48b23f8510da9a333ff1185c147aef8f9aa2f1825685972a7041289152c3cf,eb843bea8b5745ede55786eddf25953a28bbacda25d869db120e4c1c3173fa39,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Diamondback Energy_FANG_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Diamondback Energy_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Diamondback Energy_answer_2026-07-22.txt,1a657d0b989bfa4fd2aa11ef00b920860534b68abecfc7056d9393295bf04e2e,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/FANG_features.json
2026-07-23,GEHC,GE HealthCare,Health Care,True,0.3,0.2,0.25,0.2,0.65,0.8,0.85,partnership,8,0.195,0.1105,0.138125,0.1105,0.0884,0.1105,0.0884,True,0.0,0.0,0.0,0.2,-0.2,0.1,0.6,0.7,0.4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:45:00.329248+00:00,030e7c8be354da945302bb7ce40b2737309af770baba43250b8250cfad3b4f84,1b911ac179c4b06dae881a90c0d3012710fa295e0d68781d93934c1c17b80575,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/GE HealthCare_GEHC_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/GE HealthCare_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/GE HealthCare_answer_2026-07-22.txt,3663533a4c30b5fef10c6bf9b67aa72bd82c73c1f1f11d461b2ff3320e5c07d1,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/GEHC_features.json
2026-07-23,GILD,Gilead Sciences,Health Care,True,-0.2,-0.3,-0.35,-0.3,0.6,0.5,0.7,earnings,8,-0.12,-0.126,-0.147,-0.126,-0.063,-0.0735,-0.063,True,0.0,0.0,0.0,0.2,0.1,0.0,0.5,0.6,0.8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:46:07.252692+00:00,2638f6e7beecb1442185fd720ff991ac23515af4db3b2d7e9532c49d8c4b6d58,6ea244fec5c3dc4924ca75873cb8c3aeb971f64eea23091e8b1488a8ec6a996a,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Gilead Sciences_GILD_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Gilead Sciences_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Gilead Sciences_answer_2026-07-22.txt,6fed575a235907faa201ab29229886c560fba19ae5816b2f5ade86cb3c522534,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/GILD_features.json
2026-07-23,GIS,General Mills,Consumer Staples,True,-0.7,-0.5,-0.6,-0.6,0.6,0.3,0.5,operations,3,-0.42,-0.15,-0.18,-0.18,-0.045,-0.054,-0.054,True,-0.3,-0.2,-0.1,0.5,-0.4,0.0,0.7,0.7,0.8,True,-0.15,-0.1,-0.05,-0.105,-0.06999999999999999,-0.034999999999999996,-0.12,-0.08000000000000002,-0.04000000000000001,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:45:11.510368+00:00,5a19937d555d794b7eb568498d48ddb9309ef9a9fc73b87eef2ba9c5e9520a09,18f07e4fa79159e88bbdf76e62e8c0d723cc837d33d287f6726ce7c9e5b21ffe,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/General Mills_GIS_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/General Mills_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/General Mills_answer_2026-07-22.txt,50cb6841d0e15dea66ecf9ea3c5cbf9d104cbb8752c8bedf5e9c8215e1e2d18a,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/GIS_features.json
2026-07-23,GOOGL,Alphabet Inc. (Class A),Communication Services,True,-0.2,-0.3,-0.2,-0.1,0.7,0.5,0.9,earnings,7,-0.13999999999999999,-0.189,-0.126,-0.063,-0.0945,-0.063,-0.0315,True,-0.2,-0.3,-0.1,0.5,0.7,0.2,0.6,0.7,0.8,True,-0.1,-0.15,-0.05,-0.06999999999999999,-0.105,-0.034999999999999996,-0.08000000000000002,-0.12,-0.04000000000000001,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:39:44.707233+00:00,60a05a893cb32fa9bd4b06efd48419fe1031543b50da43bbb8f76cf8b8aa6c2d,ba98c9c65da028b667eff32ba62557a5e1bd9302474a658068b791286fea5755,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Alphabet Inc. (Class A)_GOOGL_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Alphabet Inc. (Class A)_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Alphabet Inc. (Class A)_answer_2026-07-22.txt,d73bb4a810d75c9b6fed838ba33a1c1439253f12a3fd4d31407aec5cf138a88f,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/GOOGL_features.json
2026-07-23,GS,Goldman Sachs,Financials,True,0.3,0.2,0.15,0.1,0.6,0.7,0.8,merger_acquisition,9,0.18,0.096,0.072,0.048,0.0672,0.05039999999999999,0.0336,True,0.0,0.0,0.0,0.2,0.7,0.6,0.3,0.7,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:46:09.031441+00:00,0abac065086ef843ce83e4999f2f5536f12593d148b1f86b1ba230cc40b01339,03c1607b67606506c8f4e98a9b15f9c0158817690c46dc7e5f7491f7eb77deda,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Goldman Sachs_GS_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Goldman Sachs_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Booking Holdings_answer_2026-07-22.txt,c21c75ebf49a0d63413dd854dec4be5e940dd763e796cc3c8961d0e674e6e87f,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/GS_features.json
2026-07-23,HPE,Hewlett Packard Enterprise,Information Technology,True,0.4,0.3,0.4,0.3,0.7,0.8,0.8,partnership,5,0.27999999999999997,0.168,0.22399999999999998,0.168,0.13440000000000002,0.1792,0.13440000000000002,True,0.2,0.1,0.0,0.5,-0.2,0.2,0.6,0.85,0.7,True,0.1,0.05,0.0,0.085,0.0425,0.0,0.06999999999999999,0.034999999999999996,0.0,gpt-oss-120b,financial_features,llm_feature_extractor_v1,2026-09-15T07:46:05.106011+00:00,58310fc19d8ea61919d6f93d4ebff84ad370467809185ec45b6bc0d614eeeb54,8a0e0277988e75f6d4e5d3126780d7a728595ae359894251d4347861d148ef3f,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-07-23/Hewlett Packard Enterprise_HPE_snapshot.json,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-23/Hewlett Packard Enterprise_answer_2026-07-23.txt,/mnt/primary/Finnhub Pipeline/finnhub_answers/2026-07-22/Hewlett Packard Enterprise_answer_2026-07-22.txt,1453402df0cdb109b358d0b9b19e3c863a7e92d30d664dc8aff5cbf53f433f07,False,False,False,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-07-23/HPE_features.json
